year,edad,S.x..
2025,104,0.599114476
2025,105,0.565316826
2025,106,0.528441576
2025,107,0.490280697
2025,108,0.453741912
2025,109,0.663102659
2026,0,0.985519664
2026,1,0.996155075
2026,2,0.997995115
2026,3,0.996320989
2026,4,0.99991641
2026,5,0.999850341
2026,6,0.999741123
2026,7,0.999708259
2026,8,0.999544309
2026,9,0.998916947
2026,10,0.999916102
2026,11,0.999847397
2026,12,0.999735815
2026,13,0.999691997
2026,14,0.999473255
2026,15,0.998978284
2026,16,0.999775763
2026,17,0.999661191
2026,18,0.999498914
2026,19,0.999450126
2026,20,0.999034469
2026,21,0.998230507
2026,22,0.999691864
2026,23,0.999542168
2026,24,0.999352206
2026,25,0.999214636
2026,26,0.998464169
2026,27,0.997164935
2026,28,0.999637932
2026,29,0.999406269
2026,30,0.999201221
2026,31,0.99883634
2026,32,0.997626523
2026,33,0.999653206
2026,34,0.999420158
2026,35,0.999047885
2026,36,0.998886179
2026,37,0.998230998
2026,38,0.996452042
2026,39,0.999296229
2026,40,0.998896126
2026,41,0.998317177
2026,42,0.99805594
2026,43,0.99695314
2026,44,0.994814658
2026,45,0.998527206
2026,46,0.997875905
2026,47,0.997076728
2026,48,0.996690119
2026,49,0.99496388
2026,50,0.992553571
2026,51,0.997068661
2026,52,0.996043917
2026,53,0.995048297
2026,54,0.994074456
2026,55,0.991622963
2026,56,0.988926593
2026,57,0.994442977
2026,58,0.992840483
2026,59,0.991655103
2026,60,0.98978373
2026,61,0.985870068
2026,62,0.991897171
2026,63,0.989807056
2026,64,0.987300266
2026,65,0.985647744
2026,66,0.98240716
2026,67,0.976658706
2026,68,0.98504494
2026,69,0.981715486
2026,70,0.977826772
2026,71,0.975437994
2026,72,0.969444243
2026,73,0.962345897
2026,74,0.97299509
2026,75,0.967801571
2026,76,0.962423115
2026,77,0.958052796
2026,78,0.948944271
2026,79,0.941096823
2026,80,0.952248284
2026,81,0.944450358
2026,82,0.937232655
2026,83,0.929627862
2026,84,0.917938654
2026,85,0.927895289
2026,86,0.917478675
2026,87,0.906171536
2026,88,0.896457366
2026,89,0.883901547
2026,90,0.867235593
2026,91,0.87399952
2026,92,0.85842924
2026,93,0.841764856
2026,94,0.827032648
2026,95,0.807422142
2026,96,0.784851305
2026,97,0.78237506
2026,98,0.759284563
2026,99,0.734829118
2026,100,0.711316901
2026,101,0.682737081
2026,102,0.652912067
2026,103,0.633571948
2026,104,0.600372662
2026,105,0.56581395
2026,106,0.529948007
2026,107,0.49126684
2026,108,0.451228182
2026,109,0.663800312
2027,0,0.991241417
